rule,rep_num
199,7,,2
199,8,,2
199,9,,2
200,0,,1
200,1,,1
200,2,,1
200,3,,1
200,4,,1
200,5,,1
200,6,,1
200,7,,1
200,8,,1
200,9,,1
201,0,,2
201,1,,2
201,2,,2
201,3,,2
201,4,,2
201,5,,2
201,6,,2
201,7,,2
201,8,,2
201,9,,2
202,0,,1
202,1,,1
202,2,,1
202,3,,1
202,4,,1
202,5,,1
202,6,,1
202,7,,1
202,8,,1
202,9,,1
203,0,,1
203,1,,1
203,2,,1
203,3,,1
203,4,,1
203,5,,1
203,6,,1
203,7,,1
203,8,,1
203,9,,1
204,0,,1
204,1,,1
204,2,,1
204,3,,1
204,4,,1
204,5,,1
204,6,,1
204,7,,1
204,8,,1
204,9,,1
205,0,,1
205,1,,1
205,2,,1
205,3,,1
205,4,,1
205,5,,1
205,6,,1
205,7,,1
205,8,,1
205,9,,1
206,0,,1
206,1,,1
206,2,,1
206,3,,1
206,4,,1
206,5,,1
206,6,,1
206,7,,1
206,8,,1
206,9,,1
207,0,,1
207,1,,1
207,2,,1
207,3,,1
207,4,,1
207,5,,1
207,6,,1
207,7,,1
207,8,,1
207,9,,1
208,0,,50
208,1,,50
208,2,,50
208,3,,50
208,4,,50
208,5,,50
208,6,,50
208,7,,50
208,8,,50
208,9,,50
209,0,,50
209,1,,50
209,2,,50
209,3,,50
209,4,,50
209,5,,50
209,6,,50
209,7,,50
209,8,,50
209,9,,50
210,0,,50
210,1,,50
210,2,,50
210,3,,50
210,4,,50
210,5,,50
210,6,,50
210,7,,50
210,8,,50
210,9,,50
211,0,,50
211,1,,50
211,2,,50
211,3,,50
211,4,,50
211,5,,50
211,6,,50
211,7,,50
211,8,,50
211,9,,50
212,0,,50
212,1,,50
212,2,,50
212,3,,50
212,4,,50
212,5,,50
212,6,,50
212,7,,50
212,8,,50
212,9,,50
213,0,,50
213,1,,50
213,2,,50
213,3,,50
213,4,,50
213,5,,50
213,6,,25
213,7,,50
213,8,,50
213,9,,50
214,0,,50
214,1,,50
214,2,,50
214,3,,50
214,4,,50
214,5,,50
214,6,,50
214,7,,50
214,8,,50
214,9,,50
215,0,,50
215,1,,50
215,2,,50
215,3,,50
215,4,,50
215,5,,50
215,6,,50
215,7,,50
215,8,,50
215,9,,50
216,0,,1
216,1,,1
216,2,,1
216,3,,1
216,4,,1
216,5,,1
216,6,,1
216,7,,1
216,8,,1
216,9,,1
217,0,,1
217,1,,1
217,2,,1
217,3,,1
217,4,,1
217,5,,1
217,6,,1
217,7,,1
217,8,,1
217,9,,1
218,0,,1
218,1,,1
218,2,,1
218,3,,1
218,4,,1
218,5,,1
218,6,,1
218,7,,1
218,8,,1
218,9,,1
219,0,,1
219,1,,1
219,2,,1
219,3,,1
219,4,,1
219,5,,1
219,6,,1
219,7,,1
219,8,,1
219,9,,1
220,0,,1
220,1,,1
220,2,,1
220,3,,1
220,4,,1
220,5,,1
220,6,,1
220,7,,1
220,8,,1
220,9,,1
221,0,,1
221,1,,1
221,2,,1
221,3,,1
221,4,,1
221,5,,1
221,6,,1
221,7,,1
221,8,,1
221,9,,1
222,0,,1
222,1,,1
222,2,,1
222,3,,1
222,4,,1
222,5,,1
222,6,,1
222,7,,1
222,8,,1
222,9,,1
223,0,,1
223,1,,1
223,2,,1
223,3,,1
223,4,,1
223,5,,1
223,6,,1
223,7,,1
223,8,,1
223,9,,1
224,0,,1
224,1,,1
224,2,,1
224,3,,1
224,4,,1
224,5,,1
224,6,,1
224,7,,1
224,8,,1
224,9,,1
225,0,,50
225,1,,50
225,2,,50
225,3,,50
225,4,,50
225,5,,50
225,6,,50
225,7,,50
225,8,,50
225,9,,50
226,0,,50
226,1,,50
226,2,,50
226,3,,50
226,4,,50
226,5,,50
226,6,,50
226,7,,50
226,8,,50
226,9,,50
227,0,,50
227,1,,50
227,2,,50
227,3,,50
227,4,,50
227,5,,50
227,6,,50
227,7,,50
227,8,,50
227,9,,50
228,0,,1
228,1,,1
228,2,,1
228,3,,1
228,4,,1
228,5,,1
228,6,,1
228,7,,1
228,8,,1
228,9,,1
229,0,,50
229,1,,50
229,2,,50
229,3,,50
229,4,,50
229,5,,50
229,6,,50
229,7,,50
229,8,,50
229,9,,50
230,0,,50
230,1,,50
230,2,,50
230,3,,50
230,4,,50
230,5,,50
230,6,,50
230,7,,50
230,8,,50
230,9,,50
231,0,,50
231,1,,50
231,2,,50
231,3,,50
231,4,,50
231,5,,50
231,6,,50
231,7,,50
231,8,,50
231,9,,50
232,0,,1
232,1,,1
232,2,,1
232,3,,1
232,4,,1
232,5,,1
232,6,,1
232,7,,1
232,8,,1
232,9,,1
233,0,,1
233,1,,1
233,2,,1
233,3,,1
233,4,,1
233,5,,1
233,6,,1
233,7,,1
233,8,,1
233,9,,1
234,0,,1
234,1,,1
234,2,,1
234,3,,1
234,4,,1
234,5,,1
234,6,,1
234,7,,1
234,8,,1
234,9,,1
235,0,,1
235,1,,1
235,2,,1
235,3,,1
235,4,,1
235,5,,1
235,6,,1
235,7,,1
235,8,,1
235,9,,1
236,0,,1
236,1,,1
236,2,,1
236,3,,1
236,4,,1
236,5,,1
236,6,,1
236,7,,1
236,8,,1
236,9,,1
237,0,,1
237,1,,1
237,2,,1
237,3,,1
237,4,,1
237,5,,1
237,6,,1
237,7,,1
237,8,,1
237,9,,1
238,0,,1
238,1,,1
238,2,,1
238,3,,1
238,4,,1
238,5,,1
238,6,,1
238,7,,1
238,8,,1
238,9,,1
239,0,,1
239,1,,1
239,2,,1
239,3,,1
239,4,,1
239,5,,1
239,6,,1
239,7,,1
239,8,,1
239,9,,1
240,0,,50
240,1,,50
240,2,,50
240,3,,50
240,4,,50
240,5,,50
240,6,,50
240,7,,50
240,8,,50
240,9,,50
241,0,,50
241,1,,50
241,2,,50
241,3,,50
241,4,,50
241,5,,50
241,6,,50
241,7,,50
241,8,,50
241,9,,50
242,0,,50
242,1,,50
242,2,,50
242,3,,50
242,4,,50
242,5,,50
242,6,,50
242,7,,50
242,8,,50
242,9,,50
243,0,,50
243,1,,50
243,2,,50
243,3,,50
243,4,,50
243,5,,50
243,6,,50
243,7,,50
243,8,,50
243,9,,50
244,0,,50
244,1,,50
244,2,,50
244,3,,50
244,4,,50
244,5,,50
244,6,,50
244,7,,50
244,8,,50
244,9,,50
245,0,,50
245,1,,50
245,2,,50
245,3,,50
245,4,,50
245,5,,50
245,6,,50
245,7,,50
245,8,,50
245,9,,50
246,0,,50
246,1,,50
246,2,,50
246,3,,50
246,4,,50
246,5,,50
246,6,,50
246,7,,50
246,8,,50
246,9,,50
247,0,,50
247,1,,50
247,2,,50
247,3,,50
247,4,,50
247,5,,50
247,6,,50
247,7,,50
247,8,,50
247,9,,50
248,0,,1
248,1,,1
248,2,,1
248,3,,1
248,4,,1
248,5,,1
248,6,,1
248,7,,1
248,8,,1
248,9,,1
249,0,,1
249,1,,1
249,2,,1
249,3,,1
249,4,,1
249,5,,1
249,6,,1
249,7,,1
249,8,,1
249,9,,1
250,0,,1
250,1,,1
250,2,,1
250,3,,1
250,4,,1
250,5,,1
250,6,,1
250,7,,1
250,8,,1
250,9,,1
251,0,,1
251,1,,1
251,2,,1
251,3,,1
251,4,,1
251,5,,1
251,6,,1
251,7,,1
251,8,,1
251,9,,1
252,0,,1
252,1,,1
252,2,,1
252,3,,1
252,4,,1
252,5,,1
252,6,,1
252,7,,1
252,8,,1
252,9,,1
253,0,,1
253,1,,1
253,2,,1
253,3,,1
253,4,,1
253,5,,1
253,6,,1
253,7,,1
253,8,,1
253,9,,1
254,0,,1
254,1,,1
254,2,,1
254,3,,1
254,4,,1
254,5,,1
254,6,,1
254,7,,1
254,8,,1
254,9,,1
255,0,,1
255,1,,1
255,2,,1
255,3,,1
255,4,,1
255,5,,1
255,6,,1
255,7,,1
255,8,,1
255,9,,1
